version,phase,index,started_at_utc,duration_ms,headers_ms,status,body_bytes,cache_status,edge_colo,valid
v1,measured,797,2026-09-08T14:48:46.696Z,51.887,51.748,200,785,HIT,KIX,true
v1,measured,798,2026-09-08T14:48:46.796Z,45.025,44.881,200,785,HIT,KIX,true
v0,measured,796,2026-09-08T14:48:46.595Z,266.656,266.510,200,4,absent,HKG,true
v0,measured,797,2026-09-08T14:48:46.696Z,224.809,224.663,200,4,absent,HKG,true
v1,measured,799,2026-09-08T14:48:46.895Z,47.322,47.166,200,785,HIT,KIX,true
v0,measured,798,2026-09-08T14:48:46.795Z,188.603,188.497,200,4,absent,NRT,true
v1,measured,800,2026-09-08T14:48:46.997Z,47.197,47.123,200,785,HIT,KIX,true
v1,measured,801,2026-09-08T14:48:47.095Z,65.349,65.215,200,785,HIT,KIX,true
v0,measured,799,2026-09-08T14:48:46.896Z,273.070,272.935,200,4,absent,HKG,true
v0,measured,800,2026-09-08T14:48:46.996Z,226.660,226.459,200,4,absent,HKG,true
v1,measured,802,2026-09-08T14:48:47.197Z,62.789,62.646,200,785,HIT,KIX,true
v0,measured,801,2026-09-08T14:48:47.096Z,194.582,194.448,200,4,absent,NRT,true
v1,measured,803,2026-09-08T14:48:47.295Z,52.552,52.455,200,785,HIT,KIX,true
v1,measured,804,2026-09-08T14:48:47.396Z,44.658,44.496,200,785,HIT,KIX,true
v0,measured,802,2026-09-08T14:48:47.196Z,280.577,280.405,200,4,absent,HKG,true
v0,measured,803,2026-09-08T14:48:47.296Z,230.345,230.203,200,4,absent,HKG,true
v1,measured,805,2026-09-08T14:48:47.495Z,44.536,44.193,200,785,HIT,KIX,true
v0,measured,804,2026-09-08T14:48:47.396Z,189.258,189.091,200,4,absent,NRT,true
v1,measured,806,2026-09-08T14:48:47.596Z,45.646,45.555,200,785,HIT,KIX,true
v1,measured,807,2026-09-08T14:48:47.695Z,52.229,52.094,200,785,HIT,KIX,true
v0,measured,805,2026-09-08T14:48:47.496Z,275.401,275.277,200,4,absent,HKG,true
v0,measured,806,2026-09-08T14:48:47.595Z,233.686,233.572,200,4,absent,HKG,true
v1,measured,808,2026-09-08T14:48:47.795Z,46.435,46.327,200,785,HIT,KIX,true
v0,measured,807,2026-09-08T14:48:47.696Z,181.637,181.377,200,4,absent,NRT,true
v1,measured,809,2026-09-08T14:48:47.896Z,48.116,48.008,200,785,HIT,KIX,true
v1,measured,810,2026-09-08T14:48:47.997Z,44.846,44.757,200,785,HIT,KIX,true
v0,measured,808,2026-09-08T14:48:47.795Z,259.597,259.510,200,4,absent,HKG,true
v0,measured,809,2026-09-08T14:48:47.897Z,222.661,222.561,200,4,absent,HKG,true
v1,measured,811,2026-09-08T14:48:48.096Z,53.303,53.161,200,785,HIT,KIX,true
v0,measured,810,2026-09-08T14:48:47.996Z,184.673,184.532,200,4,absent,NRT,true
v1,measured,812,2026-09-08T14:48:48.197Z,45.046,44.903,200,785,HIT,KIX,true
v1,measured,813,2026-09-08T14:48:48.295Z,46.373,46.217,200,785,HIT,KIX,true
v0,measured,811,2026-09-08T14:48:48.096Z,267.900,267.743,200,4,absent,HKG,true
v0,measured,812,2026-09-08T14:48:48.196Z,229.224,229.050,200,4,absent,HKG,true
v1,measured,814,2026-09-08T14:48:48.397Z,44.808,44.698,200,785,HIT,KIX,true
v0,measured,813,2026-09-08T14:48:48.296Z,193.801,193.635,200,4,absent,NRT,true
v1,measured,815,2026-09-08T14:48:48.494Z,47.773,47.638,200,785,HIT,KIX,true
v1,measured,816,2026-09-08T14:48:48.595Z,43.312,43.195,200,785,HIT,KIX,true
v0,measured,814,2026-09-08T14:48:48.396Z,264.779,264.575,200,4,absent,HKG,true
v0,measured,815,2026-09-08T14:48:48.495Z,223.381,223.259,200,4,absent,HKG,true
v1,measured,817,2026-09-08T14:48:48.696Z,44.492,44.361,200,785,HIT,KIX,true
v0,measured,816,2026-09-08T14:48:48.595Z,189.458,189.342,200,4,absent,NRT,true
v1,measured,818,2026-09-08T14:48:48.796Z,46.442,46.234,200,785,HIT,KIX,true
v1,measured,819,2026-09-08T14:48:48.895Z,48.920,48.745,200,785,HIT,KIX,true
v0,measured,817,2026-09-08T14:48:48.696Z,267.176,267.008,200,4,absent,HKG,true
v0,measured,818,2026-09-08T14:48:48.796Z,226.822,226.705,200,4,absent,HKG,true
v1,measured,820,2026-09-08T14:48:48.996Z,58.790,58.642,200,785,HIT,KIX,true
v0,measured,819,2026-09-08T14:48:48.896Z,192.135,192.001,200,4,absent,NRT,true
v1,measured,821,2026-09-08T14:48:49.095Z,49.564,49.384,200,785,HIT,KIX,true
v1,measured,822,2026-09-08T14:48:49.197Z,56.400,56.285,200,785,HIT,KIX,true
v0,measured,820,2026-09-08T14:48:48.996Z,272.748,272.616,200,4,absent,HKG,true
v0,measured,821,2026-09-08T14:48:49.095Z,220.928,220.765,200,4,absent,HKG,true
v1,measured,823,2026-09-08T14:48:49.296Z,45.614,45.486,200,785,HIT,KIX,true
v0,measured,822,2026-09-08T14:48:49.197Z,205.225,205.103,200,4,absent,NRT,true
v1,measured,824,2026-09-08T14:48:49.397Z,46.012,45.842,200,785,HIT,KIX,true
v1,measured,825,2026-09-08T14:48:49.495Z,47.806,47.632,200,785,HIT,KIX,true
v0,measured,823,2026-09-08T14:48:49.297Z,270.680,270.523,200,4,absent,HKG,true
v0,measured,824,2026-09-08T14:48:49.396Z,225.795,225.584,200,4,absent,HKG,true
v1,measured,826,2026-09-08T14:48:49.597Z,50.809,50.560,200,785,HIT,KIX,true
v0,measured,825,2026-09-08T14:48:49.496Z,189.340,189.151,200,4,absent,NRT,true
v1,measured,827,2026-09-08T14:48:49.695Z,49.841,49.670,200,785,HIT,KIX,true
v1,measured,828,2026-09-08T14:48:49.795Z,44.946,44.752,200,785,HIT,KIX,true
v0,measured,826,2026-09-08T14:48:49.596Z,325.709,325.558,200,4,absent,HKG,true
v1,measured,829,2026-09-08T14:48:49.895Z,47.849,47.708,200,785,HIT,KIX,true
v0,measured,828,2026-09-08T14:48:49.794Z,188.262,188.172,200,4,absent,NRT,true
v0,measured,827,2026-09-08T14:48:49.696Z,303.560,303.436,200,4,absent,HKG,true
v1,measured,830,2026-09-08T14:48:49.995Z,47.831,47.678,200,785,HIT,KIX,true
v1,measured,831,2026-09-08T14:48:50.096Z,55.484,55.307,200,785,HIT,KIX,true
v0,measured,829,2026-09-08T14:48:49.895Z,318.373,318.236,200,4,absent,KIX,true
v1,measured,832,2026-09-08T14:48:50.197Z,46.305,46.118,200,785,HIT,KIX,true
v0,measured,830,2026-09-08T14:48:49.995Z,267.324,267.181,200,4,absent,HKG,true
v0,measured,831,2026-09-08T14:48:50.097Z,229.814,229.624,200,4,absent,HKG,true
v1,measured,833,2026-09-08T14:48:50.296Z,50.751,50.609,200,785,HIT,KIX,true
v0,measured,832,2026-09-08T14:48:50.196Z,188.441,188.335,200,4,absent,NRT,true
v1,measured,834,2026-09-08T14:48:50.395Z,49.035,48.939,200,785,HIT,KIX,true
v1,measured,835,2026-09-08T14:48:50.496Z,46.151,46.040,200,785,HIT,KIX,true
v0,measured,833,2026-09-08T14:48:50.297Z,280.755,280.591,200,4,absent,HKG,true
v0,measured,834,2026-09-08T14:48:50.395Z,227.825,227.706,200,4,absent,HKG,true
v1,measured,836,2026-09-08T14:48:50.596Z,45.022,44.685,200,785,HIT,KIX,true
v0,measured,835,2026-09-08T14:48:50.496Z,180.204,180.036,200,4,absent,NRT,true
v1,measured,837,2026-09-08T14:48:50.696Z,51.074,50.862,200,785,HIT,KIX,true
v1,measured,838,2026-09-08T14:48:50.796Z,46.588,46.460,200,785,HIT,KIX,true
v0,measured,836,2026-09-08T14:48:50.595Z,269.731,269.578,200,4,absent,HKG,true
v0,measured,837,2026-09-08T14:48:50.696Z,230.050,229.877,200,4,absent,HKG,true
v1,measured,839,2026-09-08T14:48:50.896Z,44.890,44.711,200,785,HIT,KIX,true
v0,measured,838,2026-09-08T14:48:50.796Z,183.188,183.069,200,4,absent,NRT,true
v1,measured,840,2026-09-08T14:48:50.997Z,45.979,45.799,200,785,HIT,KIX,true
v1,measured,841,2026-09-08T14:48:51.095Z,45.106,45.007,200,785,HIT,KIX,true
v0,measured,839,2026-09-08T14:48:50.897Z,264.240,264.114,200,4,absent,HKG,true
v0,measured,840,2026-09-08T14:48:50.996Z,242.479,242.375,200,4,absent,HKG,true
v0,measured,841,2026-09-08T14:48:51.096Z,202.528,202.375,200,4,absent,NRT,true
v1,measured,842,2026-09-08T14:48:51.196Z,164.450,164.206,200,785,REVALIDATED,KIX,true
v1,measured,843,2026-09-08T14:48:51.295Z,130.807,130.573,200,785,HIT,KIX,true
v1,measured,844,2026-09-08T14:48:51.396Z,46.283,46.193,200,785,HIT,KIX,true
v0,measured,842,2026-09-08T14:48:51.195Z,264.660,264.565,200,4,absent,HKG,true
v0,measured,843,2026-09-08T14:48:51.297Z,224.228,224.142,200,4,absent,HKG,true
v1,measured,845,2026-09-08T14:48:51.496Z,53.471,53.326,200,785,HIT,KIX,true
v0,measured,844,2026-09-08T14:48:51.396Z,201.617,201.526,200,4,absent,NRT,true
v1,measured,846,2026-09-08T14:48:51.595Z,44.900,44.737,200,785,HIT,KIX,true
v1,measured,847,2026-09-08T14:48:51.695Z,45.879,45.623,200,785,HIT,KIX,true
v0,measured,845,2026-09-08T14:48:51.496Z,272.087,271.913,200,4,absent,HKG,true
v0,measured,846,2026-09-08T14:48:51.595Z,231.112,230.958,200,4,absent,HKG,true
v1,measured,848,2026-09-08T14:48:51.795Z,46.571,46.423,200,785,HIT,KIX,true
v0,measured,847,2026-09-08T14:48:51.695Z,178.995,178.805,200,4,absent,NRT,true
v1,measured,849,2026-09-08T14:48:51.896Z,49.094,48.906,200,785,HIT,KIX,true
v1,measured,850,2026-09-08T14:48:51.995Z,50.044,49.912,200,785,HIT,KIX,true
v0,measured,848,2026-09-08T14:48:51.795Z,251.845,251.776,200,4,absent,HKG,true
v0,measured,849,2026-09-08T14:48:51.897Z,224.411,224.306,200,4,absent,HKG,true
v1,measured,851,2026-09-08T14:48:52.095Z,47.581,47.450,200,785,HIT,KIX,true
v0,measured,850,2026-09-08T14:48:51.995Z,191.003,190.846,200,4,absent,NRT,true
v1,measured,852,2026-09-08T14:48:52.197Z,44.264,43.985,200,785,HIT,KIX,true
v1,measured,853,2026-09-08T14:48:52.295Z,45.180,45.026,200,785,HIT,KIX,true
v0,measured,851,2026-09-08T14:48:52.096Z,279.467,279.296,200,4,absent,HKG,true
v0,measured,852,2026-09-08T14:48:52.196Z,230.119,229.936,200,4,absent,HKG,true
v1,measured,854,2026-09-08T14:48:52.397Z,45.125,44.958,200,785,HIT,KIX,true
v0,measured,853,2026-09-08T14:48:52.295Z,186.763,186.595,200,4,absent,NRT,true
v1,measured,855,2026-09-08T14:48:52.495Z,49.311,49.117,200,785,HIT,KIX,true
v1,measured,856,2026-09-08T14:48:52.596Z,49.854,49.682,200,785,HIT,KIX,true
v0,measured,854,2026-09-08T14:48:52.396Z,264.891,264.735,200,4,absent,HKG,true
v0,measured,855,2026-09-08T14:48:52.496Z,233.931,233.722,200,4,absent,HKG,true
v1,measured,857,2026-09-08T14:48:52.695Z,54.273,54.124,200,785,HIT,KIX,true
v0,measured,856,2026-09-08T14:48:52.595Z,183.728,183.583,200,4,absent,NRT,true
v1,measured,858,2026-09-08T14:48:52.797Z,45.168,44.966,200,785,HIT,KIX,true
v1,measured,859,2026-09-08T14:48:52.895Z,44.860,44.707,200,785,HIT,KIX,true
v0,measured,857,2026-09-08T14:48:52.695Z,288.315,288.119,200,4,absent,HKG,true
v0,measured,858,2026-09-08T14:48:52.797Z,233.110,232.975,200,4,absent,HKG,true
v1,measured,860,2026-09-08T14:48:52.996Z,44.374,44.200,200,785,HIT,KIX,true
v0,measured,859,2026-09-08T14:48:52.896Z,201.740,201.609,200,4,absent,NRT,true
v1,measured,861,2026-09-08T14:48:53.096Z,45.167,44.876,200,785,HIT,KIX,true
v1,measured,862,2026-09-08T14:48:53.196Z,45.385,45.183,200,785,HIT,KIX,true
v0,measured,860,2026-09-08T14:48:52.995Z,280.267,280.142,200,4,absent,HKG,true
v0,measured,861,2026-09-08T14:48:53.097Z,234.979,234.909,200,4,absent,HKG,true
v1,measured,863,2026-09-08T14:48:53.296Z,47.203,47.057,200,785,HIT,KIX,true
v0,measured,862,2026-09-08T14:48:53.196Z,180.274,180.059,200,4,absent,NRT,true
v1,measured,864,2026-09-08T14:48:53.397Z,49.972,49.782,200,785,HIT,KIX,true
v1,measured,865,2026-09-08T14:48:53.495Z,47.189,47.036,200,785,HIT,KIX,true
v0,measured,863,2026-09-08T14:48:53.296Z,269.669,269.483,200,4,absent,HKG,true
v0,measured,864,2026-09-08T14:48:53.396Z,238.473,238.284,200,4,absent,HKG,true
v1,measured,866,2026-09-08T14:48:53.596Z,44.870,44.694,200,785,HIT,KIX,true
v0,measured,865,2026-09-08T14:48:53.496Z,177.201,177.065,200,4,absent,NRT,true
v1,measured,867,2026-09-08T14:48:53.695Z,43.226,43.074,200,785,HIT,KIX,true
v1,measured,868,2026-09-08T14:48:53.797Z,45.582,45.426,200,785,HIT,KIX,true
v0,measured,866,2026-09-08T14:48:53.595Z,266.685,266.597,200,4,absent,HKG,true
v0,measured,867,2026-09-08T14:48:53.695Z,228.899,228.727,200,4,absent,HKG,true
v1,measured,869,2026-09-08T14:48:53.895Z,47.703,47.554,200,785,HIT,KIX,true
v0,measured,868,2026-09-08T14:48:53.796Z,182.294,182.071,200,4,absent,NRT,true
v1,measured,870,2026-09-08T14:48:53.997Z,49.220,49.055,200,785,HIT,KIX,true
v1,measured,871,2026-09-08T14:48:54.095Z,43.651,43.558,200,785,HIT,KIX,true
v0,measured,869,2026-09-08T14:48:53.895Z,277.395,277.282,200,4,absent,HKG,true
v0,measured,870,2026-09-08T14:48:53.996Z,226.806,226.635,200,4,absent,HKG,true
v1,measured,872,2026-09-08T14:48:54.196Z,44.080,43.926,200,785,HIT,KIX,true
v0,measured,871,2026-09-08T14:48:54.096Z,182.928,182.773,200,4,absent,NRT,true
v1,measured,873,2026-09-08T14:48:54.295Z,44.051,43.901,200,785,HIT,KIX,true
v1,measured,874,2026-09-08T14:48:54.395Z,44.124,43.943,200,785,HIT,KIX,true
v0,measured,872,2026-09-08T14:48:54.195Z,272.322,272.145,200,4,absent,HKG,true
v0,measured,873,2026-09-08T14:48:54.296Z,223.384,223.261,200,4,absent,HKG,true
v1,measured,875,2026-09-08T14:48:54.495Z,43.270,43.123,200,785,HIT,KIX,true
v0,measured,874,2026-09-08T14:48:54.394Z,180.753,180.638,200,4,absent,NRT,true
v1,measured,876,2026-09-08T14:48:54.596Z,45.113,44.805,200,785,HIT,KIX,true
v1,measured,877,2026-09-08T14:48:54.695Z,44.583,44.502,200,785,HIT,KIX,true
v0,measured,875,2026-09-08T14:48:54.496Z,274.294,274.143,200,4,absent,HKG,true
v1,measured,878,2026-09-08T14:48:54.795Z,47.095,46.962,200,785,HIT,KIX,true
v0,measured,876,2026-09-08T14:48:54.596Z,280.995,280.811,200,4,absent,HKG,true
v0,measured,877,2026-09-08T14:48:54.695Z,220.487,220.315,200,4,absent,NRT,true
v1,measured,879,2026-09-08T14:48:54.896Z,43.732,43.572,200,785,HIT,KIX,true
v1,measured,880,2026-09-08T14:48:54.996Z,46.948,46.780,200,785,HIT,KIX,true
v0,measured,878,2026-09-08T14:48:54.795Z,297.311,297.045,200,4,absent,HKG,true
v1,measured,881,2026-09-08T14:48:55.094Z,44.827,44.723,200,785,HIT,KIX,true
v0,measured,879,2026-09-08T14:48:54.897Z,254.542,254.427,200,4,absent,HKG,true
v0,measured,880,2026-09-08T14:48:54.995Z,191.758,191.644,200,4,absent,NRT,true
v1,measured,882,2026-09-08T14:48:55.195Z,44.974,44.810,200,785,HIT,KIX,true
v1,measured,883,2026-09-08T14:48:55.296Z,46.172,46.016,200,785,HIT,KIX,true
v0,measured,881,2026-09-08T14:48:55.095Z,271.034,270.926,200,4,absent,HKG,true
v0,measured,882,2026-09-08T14:48:55.195Z,235.183,234.966,200,4,absent,HKG,true
v1,measured,884,2026-09-08T14:48:55.395Z,57.733,57.609,200,785,HIT,KIX,true
v0,measured,883,2026-09-08T14:48:55.296Z,188.472,188.289,200,4,absent,NRT,true
v1,measured,885,2026-09-08T14:48:55.494Z,44.673,44.565,200,785,HIT,KIX,true
v1,measured,886,2026-09-08T14:48:55.597Z,45.417,45.256,200,785,HIT,KIX,true
v0,measured,884,2026-09-08T14:48:55.394Z,280.821,280.631,200,4,absent,HKG,true
v0,measured,885,2026-09-08T14:48:55.495Z,233.166,233.001,200,4,absent,HKG,true
v1,measured,887,2026-09-08T14:48:55.695Z,46.975,46.855,200,785,HIT,KIX,true
v0,measured,886,2026-09-08T14:48:55.596Z,180.162,179.990,200,4,absent,NRT,true
v1,measured,888,2026-09-08T14:48:55.796Z,43.556,43.385,200,785,HIT,KIX,true
v1,measured,889,2026-09-08T14:48:55.896Z,48.998,48.811,200,785,HIT,KIX,true
v0,measured,887,2026-09-08T14:48:55.696Z,283.713,283.610,200,4,absent,HKG,true
v1,measured,890,2026-09-08T14:48:55.996Z,49.774,49.646,200,785,HIT,KIX,true
v0,measured,888,2026-09-08T14:48:55.796Z,250.230,250.195,200,4,absent,HKG,true
v0,measured,889,2026-09-08T14:48:55.897Z,185.281,185.102,200,4,absent,NRT,true
v1,measured,891,2026-09-08T14:48:56.097Z,43.072,42.924,200,785,HIT,KIX,true
v1,measured,892,2026-09-08T14:48:56.196Z,43.709,43.589,200,785,HIT,KIX,true
v0,measured,890,2026-09-08T14:48:55.995Z,285.368,285.262,200,4,absent,HKG,true
v0,measured,891,2026-09-08T14:48:56.097Z,244.355,244.179,200,4,absent,HKG,true
v0,measured,892,2026-09-08T14:48:56.195Z,192.020,191.826,200,4,absent,NRT,true
v1,measured,893,2026-09-08T14:48:56.296Z,166.679,166.492,200,785,REVALIDATED,KIX,true
v1,measured,894,2026-09-08T14:48:56.396Z,130.298,130.064,200,785,HIT,NRT,true
v1,measured,895,2026-09-08T14:48:56.496Z,46.570,46.491,200,785,HIT,KIX,true
v0,measured,894,2026-09-08T14:48:56.396Z,228.000,227.887,200,4,absent,HKG,true
v0,measured,893,2026-09-08T14:48:56.297Z,340.205,340.012,200,4,absent,HKG,true
v1,measured,896,2026-09-08T14:48:56.597Z,46.821,46.676,200,785,HIT,KIX,true
v0,measured,895,2026-09-08T14:48:56.497Z,183.945,183.784,200,4,absent,NRT,true
v1,measured,897,2026-09-08T14:48:56.699Z,47.025,46.843,200,785,HIT,KIX,true
v1,measured,898,2026-09-08T14:48:56.796Z,43.738,43.586,200,785,HIT,KIX,true
v1,measured,899,2026-09-08T14:48:56.895Z,43.869,43.782,200,785,HIT,KIX,true
v0,measured,896,2026-09-08T14:48:56.596Z,342.823,342.802,200,4,absent,HKG,true
v0,measured,897,2026-09-08T14:48:56.699Z,281.536,281.439,200,4,absent,HKG,true
v1,measured,900,2026-09-08T14:48:56.996Z,45.487,45.346,200,785,HIT,KIX,true
v0,measured,898,2026-09-08T14:48:56.795Z,280.624,280.524,200,4,absent,HKG,true
v0,measured,899,2026-09-08T14:48:56.895Z,180.314,180.292,200,4,absent,NRT,true
v1,measured,901,2026-09-08T14:48:57.095Z,43.059,42.948,200,785,HIT,KIX,true
v1,measured,902,2026-09-08T14:48:57.196Z,44.174,44.018,200,785,HIT,KIX,true
v0,measured,900,2026-09-08T14:48:56.996Z,266.917,266.754,200,4,absent,HKG,true
v1,measured,903,2026-09-08T14:48:57.295Z,275.891,275.841,200,785,HIT,KIX,true
v0,measured,903,2026-09-08T14:48:57.296Z,275.353,275.338,200,4,absent,HKG,true
v0,measured,902,2026-09-08T14:48:57.195Z,375.733,375.724,200,4,absent,NRT,true
v0,measured,901,2026-09-08T14:48:57.095Z,475.710,475.701,200,4,absent,HKG,true
v1,measured,904,2026-09-08T14:48:57.397Z,174.019,173.997,200,785,HIT,NRT,true
v0,measured,904,2026-09-08T14:48:57.396Z,225.851,225.637,200,4,absent,HKG,true
v1,measured,906,2026-09-08T14:48:57.596Z,47.915,47.860,200,785,HIT,KIX,true
v1,measured,907,2026-09-08T14:48:57.695Z,45.605,45.546,200,785,HIT,KIX,true
v1,measured,905,2026-09-08T14:48:57.495Z,313.071,312.934,200,785,REVALIDATED,HKG,true
v0,measured,905,2026-09-08T14:48:57.497Z,332.626,332.575,200,4,absent,HKG,true
v0,measured,906,2026-09-08T14:48:57.596Z,243.624,243.425,200,4,absent,HKG,true
v1,measured,908,2026-09-08T14:48:57.796Z,43.423,43.366,200,785,HIT,KIX,true
v1,measured,909,2026-09-08T14:48:57.896Z,46.108,45.918,200,785,HIT,KIX,true
v0,measured,907,2026-09-08T14:48:57.696Z,278.471,278.323,200,4,absent,HKG,true
v0,measured,908,2026-09-08T14:48:57.796Z,192.918,192.788,200,4,absent,NRT,true
v1,measured,910,2026-09-08T14:48:57.997Z,42.643,42.544,200,785,HIT,KIX,true
v0,measured,909,2026-09-08T14:48:57.897Z,226.886,226.783,200,4,absent,HKG,true
v1,measured,911,2026-09-08T14:48:58.097Z,48.615,48.479,200,785,HIT,KIX,true
v1,measured,912,2026-09-08T14:48:58.196Z,44.614,44.412,200,785,HIT,KIX,true
v0,measured,910,2026-09-08T14:48:57.996Z,268.486,268.363,200,4,absent,HKG,true
v0,measured,911,2026-09-08T14:48:58.097Z,184.214,184.034,200,4,absent,NRT,true
v1,measured,913,2026-09-08T14:48:58.295Z,42.932,42.806,200,785,HIT,KIX,true
v0,measured,912,2026-09-08T14:48:58.195Z,231.248,231.087,200,4,absent,HKG,true
v1,measured,914,2026-09-08T14:48:58.396Z,43.360,43.152,200,785,HIT,KIX,true
v1,measured,915,2026-09-08T14:48:58.495Z,44.688,44.491,200,785,HIT,KIX,true
v0,measured,913,2026-09-08T14:48:58.296Z,270.519,270.385,200,4,absent,HKG,true
v0,measured,914,2026-09-08T14:48:58.395Z,198.585,198.464,200,4,absent,NRT,true
v1,measured,916,2026-09-08T14:48:58.596Z,43.377,43.256,200,785,HIT,KIX,true
v0,measured,915,2026-09-08T14:48:58.496Z,233.098,232.895,200,4,absent,HKG,true
v1,measured,917,2026-09-08T14:48:58.695Z,43.064,42.862,200,785,HIT,KIX,true
v1,measured,918,2026-09-08T14:48:58.796Z,46.850,46.732,200,785,HIT,KIX,true
v0,measured,916,2026-09-08T14:48:58.595Z,272.572,272.445,200,4,absent,HKG,true
v0,measured,917,2026-09-08T14:48:58.695Z,183.418,183.333,200,4,absent,NRT,true
v1,measured,919,2026-09-08T14:48:58.896Z,44.518,44.425,200,785,HIT,KIX,true
v0,measured,918,2026-09-08T14:48:58.796Z,239.110,239.058,200,4,absent,HKG,true
v1,measured,920,2026-09-08T14:48:58.995Z,41.727,41.704,200,785,HIT,KIX,true
v1,measured,921,2026-09-08T14:48:59.096Z,44.403,44.342,200,785,HIT,KIX,true
v0,measured,919,2026-09-08T14:48:58.896Z,273.915,273.852,200,4,absent,HKG,true
v0,measured,920,2026-09-08T14:48:58.995Z,203.141,203.095,200,4,absent,NRT,true
v1,measured,922,2026-09-08T14:48:59.196Z,44.089,44.041,200,785,HIT,KIX,true
v0,measured,921,2026-09-08T14:48:59.096Z,237.992,237.953,200,4,absent,HKG,true
v1,measured,923,2026-09-08T14:48:59.296Z,46.277,46.242,200,785,HIT,KIX,true
v1,measured,924,2026-09-08T14:48:59.395Z,43.013,42.972,200,785,HIT,KIX,true
v0,measured,922,2026-09-08T14:48:59.195Z,281.665,281.629,200,4,absent,HKG,true
v0,measured,923,2026-09-08T14:48:59.296Z,189.339,189.310,200,4,absent,NRT,true
v1,measured,925,2026-09-08T14:48:59.495Z,51.687,51.644,200,785,HIT,KIX,true
v0,measured,924,2026-09-08T14:48:59.395Z,228.037,227.993,200,4,absent,HKG,true
v1,measured,926,2026-09-08T14:48:59.596Z,47.121,47.090,200,785,HIT,KIX,true
v1,measured,927,2026-09-08T14:48:59.695Z,42.440,42.385,200,785,HIT,KIX,true
v0,measured,925,2026-09-08T14:48:59.496Z,274.058,273.982,200,4,absent,HKG,true
v0,measured,926,2026-09-08T14:48:59.596Z,191.091,191.006,200,4,absent,NRT,true
v1,measured,928,2026-09-08T14:48:59.797Z,44.028,43.970,200,785,HIT,KIX,true
v0,measured,927,2026-09-08T14:48:59.695Z,220.969,220.904,200,4,absent,HKG,true
v1,measured,929,2026-09-08T14:48:59.896Z,45.029,44.963,200,785,HIT,KIX,true
v1,measured,930,2026-09-08T14:48:59.995Z,42.980,42.878,200,785,HIT,KIX,true
v0,measured,928,2026-09-08T14:48:59.796Z,271.109,271.014,200,4,absent,HKG,true
v0,measured,929,2026-09-08T14:48:59.896Z,176.693,176.574,200,4,absent,NRT,true
v1,measured,931,2026-09-08T14:49:00.096Z,49.788,49.511,200,785,HIT,KIX,true
v0,measured,930,2026-09-08T14:48:59.995Z,237.052,236.881,200,4,absent,HKG,true
v1,measured,932,2026-09-08T14:49:00.196Z,46.546,46.455,200,785,HIT,KIX,true
v1,measured,933,2026-09-08T14:49:00.295Z,48.464,48.389,200,785,HIT,KIX,true
v0,measured,931,2026-09-08T14:49:00.096Z,279.112,278.936,200,4,absent,HKG,true
v0,measured,932,2026-09-08T14:49:00.195Z,182.322,182.147,200,4,absent,NRT,true
v1,measured,934,2026-09-08T14:49:00.395Z,46.066,45.970,200,785,HIT,KIX,true
v0,measured,933,2026-09-08T14:49:00.295Z,237.449,237.393,200,4,absent,HKG,true
v1,measured,935,2026-09-08T14:49:00.495Z,45.384,45.241,200,785,HIT,KIX,true
v1,measured,936,2026-09-08T14:49:00.596Z,43.224,43.090,200,785,HIT,KIX,true
v0,measured,934,2026-09-08T14:49:00.395Z,270.215,270.147,200,4,absent,HKG,true
v0,measured,935,2026-09-08T14:49:00.495Z,178.439,178.363,200,4,absent,NRT,true
v1,measured,937,2026-09-08T14:49:00.696Z,42.279,42.224,200,785,HIT,KIX,true
v0,measured,936,2026-09-08T14:49:00.595Z,226.235,226.140,200,4,absent,HKG,true
v1,measured,938,2026-09-08T14:49:00.796Z,42.800,42.734,200,785,HIT,KIX,true
v1,measured,939,2026-09-08T14:49:00.895Z,41.960,41.907,200,785,HIT,KIX,true
v0,measured,937,2026-09-08T14:49:00.696Z,270.177,270.140,200,4,absent,HKG,true
v0,measured,938,2026-09-08T14:49:00.796Z,188.309,188.266,200,4,absent,NRT,true
v1,measured,940,2026-09-08T14:49:00.996Z,43.594,43.519,200,785,HIT,KIX,true
v0,measured,939,2026-09-08T14:49:00.896Z,236.345,236.294,200,4,absent,HKG,true
v1,measured,941,2026-09-08T14:49:01.094Z,43.749,43.717,200,785,HIT,KIX,true
v1,measured,942,2026-09-08T14:49:01.196Z,46.215,46.142,200,785,HIT,KIX,true
v0,measured,940,2026-09-08T14:49:00.996Z,270.920,270.853,200,4,absent,HKG,true
v0,measured,941,2026-09-08T14:49:01.095Z,193.768,193.714,200,4,absent,NRT,true
v1,measured,943,2026-09-08T14:49:01.295Z,41.748,41.687,200,785,HIT,KIX,true
v0,measured,942,2026-09-08T14:49:01.196Z,231.045,230.988,200,4,absent,HKG,true
v1,measured,944,2026-09-08T14:49:01.397Z,43.433,43.240,200,785,HIT,KIX,true
v0,measured,943,2026-09-08T14:49:01.296Z,268.683,268.620,200,4,absent,HKG,true
v0,measured,944,2026-09-08T14:49:01.396Z,184.513,184.438,200,4,absent,NRT,true
v1,measured,945,2026-09-08T14:49:01.496Z,167.040,166.974,200,785,REVALIDATED,KIX,true
v0,measured,945,2026-09-08T14:49:01.496Z,230.062,229.928,200,4,absent,HKG,true
